TimeStamp,ECG Data,EMG Data,Temperature,EMG Data,Acc1 X,Acc1 Y,Acc1 z,Acc2 X,Acc2 Y,Acc2 z
1768,503,506,0.0,0,0,0,0,0,0,0
3128,502,506,0.0,0,0,0,0,0,0,0
4584,503,506,0.0,0,0,0,0,0,0,0
6024,503,506,0.0,0,0,0,0,0,0,0
7472,503,506,0.0,0,0,0,0,0,0,0
8928,503,506,0.0,0,0,0,0,0,0,0
10384,503,506,0.0,0,0,0,0,0,0,0
11832,503,506,0.0,0,0,0,0,0,0,0
13296,503,506,0.0,0,0,0,0,0,0,0
15512,503,506,0.0,0,0,0,0,0,0,0
18232,503,507,0.0,0,0,0,0,0,0,0
20952,503,506,0.0,0,0,0,0,0,0,0
23672,503,506,0.0,0,0,0,0,0,0,0
26392,503,506,0.0,0,0,0,0,0,0,0
29112,503,506,0.0,0,0,0,0,0,0,0
31832,503,506,0.0,0,0,0,0,0,0,0
34552,503,506,0.0,0,0,0,0,0,0,0
37272,503,507,0.0,0,0,0,0,0,0,0
39992,503,507,0.0,0,0,0,0,0,0,0
42712,503,507,0.0,0,0,0,0,0,0,0
45432,503,507,0.0,0,0,0,0,0,0,0
48152,504,507,0.0,0,0,0,0,0,0,0
51568,504,507,0.0,0,0,0,0,0,0,0
53592,504,507,0.0,0,0,0,0,0,0,0
56312,504,506,0.0,0,0,0,0,0,0,0
59032,504,506,0.0,0,0,0,0,0,0,0
61752,505,507,0.0,0,0,0,0,0,0,0
64472,506,507,0.0,0,0,0,0,0,0,0
67192,508,506,0.0,0,0,0,0,0,0,0
69912,510,507,0.0,0,0,0,0,0,0,0
72632,513,506,0.0,0,0,0,0,0,0,0
75352,515,507,0.0,0,0,0,0,0,0,0
78080,516,506,0.0,0,0,0,0,0,0,0
80792,517,507,0.0,0,0,0,0,0,0,0
83512,518,507,0.0,0,0,0,0,0,0,0
97797.71428571429,518,507,0.0,0,0,0,0,0,0,0
112083.42857142858,520,507,0.0,17976,1,518,507,0,540,-1
126369.14285714287,521,507,0.0,17976,1,518,507,0,540,-1
140654.85714285716,523,507,0.0,17976,1,518,507,0,540,-1
154940.57142857145,525,507,0.0,17976,1,518,507,0,540,-1
169226.28571428574,527,507,0.0,17976,1,518,507,0,540,-1
183512.00000000003,527,506,0.0,17976,1,518,507,0,540,-1
197797.71428571432,527,506,0.0,17976,1,518,507,0,540,-1
212083.4285714286,527,506,0.0,17976,1,518,507,0,540,-1
226369.1428571429,526,506,0.0,17976,1,518,507,0,540,-1
240654.8571428572,525,506,0.0,17976,1,518,507,0,540,-1
254940.57142857148,526,506,0.0,17976,1,518,507,0,540,-1
269226.28571428574,526,506,0.0,17976,1,518,507,0,540,-1
283512.0,527,506,0.0,17976,1,518,507,0,540,-1
297797.71428571426,525,506,0.0,17976,1,518,507,0,540,-1
312083.4285714285,521,506,0.0,17976,1,518,507,0,540,-1
326369.1428571428,516,506,0.0,17976,1,518,507,0,540,-1
340654.85714285704,511,506,0.0,17976,1,518,507,0,540,-1
354940.5714285713,507,506,0.0,17976,1,518,507,0,540,-1
369226.28571428556,503,506,0.0,17976,1,518,507,0,540,-1
383511.9999999998,500,506,0.0,17976,1,518,507,0,540,-1
397797.7142857141,497,506,0.0,17976,1,518,507,0,540,-1
412083.42857142835,496,506,0.0,17976,1,518,507,0,540,-1
426369.1428571426,494,506,0.0,17976,1,518,507,0,540,-1
440654.85714285687,494,506,0.0,17976,1,518,507,0,540,-1
454940.57142857113,493,506,0.0,17976,1,518,507,0,540,-1
469226.2857142854,494,506,0.0,17976,1,518,507,0,540,-1
483511.99999999965,494,506,0.0,17976,1,518,507,0,540,-1
497797.7142857139,494,506,0.0,17976,1,518,507,0,540,-1
512083.4285714282,495,507,0.0,17976,1,518,507,0,540,-1
526369.1428571425,495,507,0.0,17976,1,518,507,0,540,-1
540654.8571428568,495,506,0.0,17976,1,518,507,0,540,-1
554940.5714285711,495,506,0.0,17976,1,518,507,0,540,-1
569226.2857142854,495,506,0.0,17976,1,518,507,0,540,-1
583511.9999999998,495,506,0.0,17976,1,518,507,0,540,-1
597797.7142857141,495,506,0.0,17976,1,518,507,0,540,-1
612083.4285714284,495,506,0.0,17976,1,518,507,0,540,-1
626369.1428571427,496,507,0.0,52736,2,495,506,0,516,-1
640654.857142857,497,507,0.0,52736,2,495,506,0,516,-1
654940.5714285714,497,507,0.0,52736,2,495,506,0,516,-1
669226.2857142857,497,507,0.0,52736,2,495,506,0,516,-1
683512.0,498,507,0.0,52736,2,495,506,0,516,-1
697797.7142857143,498,507,0.0,52736,2,495,506,0,516,-1
712083.4285714286,498,507,0.0,52736,2,495,506,0,516,-1
726369.142857143,499,507,0.0,52736,2,495,506,0,516,-1
740654.8571428573,500,507,0.0,52736,2,495,506,0,516,-1
754940.5714285716,501,507,0.0,52736,2,495,506,0,516,-1
769226.2857142859,501,507,0.0,52736,2,495,506,0,516,-1
783512.0000000002,501,507,0.0,52736,2,495,506,0,516,-1
797797.7142857146,501,507,0.0,52736,2,495,506,0,516,-1
812083.4285714289,500,507,0.0,52736,2,495,506,0,516,-1
826369.1428571432,497,507,0.0,52736,2,495,506,0,516,-1
840654.8571428575,492,506,0.0,52736,2,495,506,0,516,-1
854940.5714285718,484,507,0.0,52736,2,495,506,0,516,-1
869226.2857142861,476,507,0.0,52736,2,495,506,0,516,-1
883512.0000000005,471,507,0.0,52736,2,495,506,0,516,-1
897797.7142857148,471,506,0.0,52736,2,495,506,0,516,-1
912083.4285714291,480,506,0.0,52736,2,495,506,0,516,-1
926369.1428571434,499,506,0.0,52736,2,495,506,0,516,-1
940654.8571428577,527,506,0.0,52736,2,495,506,0,516,-1
954940.5714285721,561,506,0.0,52736,2,495,506,0,516,-1
969226.2857142864,612,506,0.0,52736,2,495,506,0,516,-1
983512.0000000007,646,506,0.0,52736,2,495,506,0,516,-1
997797.714285715,689,505,0.0,52736,2,495,506,0,516,-1
1012083.4285714293,722,506,0.0,52736,2,495,506,0,516,-1
1026369.1428571437,741,506,0.0,52736,2,495,506,0,516,-1
1040654.857142858,740,506,0.0,52736,2,495,506,0,516,-1
1054940.5714285723,717,506,0.0,52736,2,495,506,0,516,-1
1069226.2857142866,677,506,0.0,52736,2,495,506,0,516,-1
1083512.000000001,629,506,0.0,52736,2,495,506,0,516,-1
1097797.7142857153,580,506,0.0,52736,2,495,506,0,516,-1
1112083.4285714296,537,506,0.0,52736,2,495,506,0,516,-1
1126369.142857144,537,506,0.0,52736,2,495,506,0,516,-1
1140654.8571428582,474,506,0.0,21968,4,537,506,0,525,-1
1154940.5714285725,467,506,0.0,21968,4,537,506,0,525,-1
1169226.2857142868,465,506,0.0,21968,4,537,506,0,525,-1
1183512.0000000012,465,507,0.0,21968,4,537,506,0,525,-1
1197797.7142857155,467,507,0.0,21968,4,537,506,0,525,-1
1212083.4285714298,468,506,0.0,21968,4,537,506,0,525,-1
1226369.1428571441,470,506,0.0,21968,4,537,506,0,525,-1
1240654.8571428584,471,506,0.0,21968,4,537,506,0,525,-1
1254940.5714285728,471,506,0.0,21968,4,537,506,0,525,-1
1269226.285714287,472,506,0.0,21968,4,537,506,0,525,-1
1283512.0000000014,473,506,0.0,21968,4,537,506,0,525,-1
1297797.7142857157,473,506,0.0,21968,4,537,506,0,525,-1
1312083.42857143,474,506,0.0,21968,4,537,506,0,525,-1
1326369.1428571444,474,506,0.0,21968,4,537,506,0,525,-1
1340654.8571428587,475,506,0.0,21968,4,537,506,0,525,-1
1354940.571428573,475,506,0.0,21968,4,537,506,0,525,-1
1369226.2857142873,476,507,0.0,21968,4,537,506,0,525,-1
1383512.0000000016,477,507,0.0,21968,4,537,506,0,525,-1
1397797.714285716,478,507,0.0,21968,4,537,506,0,525,-1
1412083.4285714303,479,507,0.0,21968,4,537,506,0,525,-1
1426369.1428571446,481,507,0.0,21968,4,537,506,0,525,-1
1440654.857142859,482,507,0.0,21968,4,537,506,0,525,-1
1454940.5714285732,483,507,0.0,21968,4,537,506,0,525,-1
1469226.2857142875,484,507,0.0,21968,4,537,506,0,525,-1
1483512.0000000019,485,507,0.0,21968,4,537,506,0,525,-1
1497797.7142857162,487,506,0.0,21968,4,537,506,0,525,-1
1512083.4285714305,487,506,0.0,21968,4,537,506,0,525,-1
1526369.1428571448,488,506,0.0,21968,4,537,506,0,525,-1
1540654.8571428591,489,506,0.0,21968,4,537,506,0,525,-1
1554940.5714285735,490,507,0.0,21968,4,537,506,0,525,-1
1569226.2857142878,492,507,0.0,21968,4,537,506,0,525,-1
1583512.000000002,492,507,0.0,21968,4,537,506,0,525,-1
1597797.7142857164,493,507,0.0,21968,4,537,506,0,525,-1
1612083.4285714307,493,506,0.0,21968,4,537,506,0,525,-1
1626369.142857145,494,506,0.0,21968,4,537,506,0,525,-1
1640654.8571428594,494,506,0.0,21968,4,537,506,0,525,-1
1654940.5714285737,497,506,0.0,56728,5,494,506,0,502,-1
1669226.285714288,498,507,0.0,56728,5,494,506,0,502,-1
1683512.0000000023,498,507,0.0,56728,5,494,506,0,502,-1
1697797.7142857166,499,507,0.0,56728,5,494,506,0,502,-1
1712083.428571431,500,507,0.0,56728,5,494,506,0,502,-1
1726369.1428571453,500,507,0.0,56728,5,494,506,0,502,-1
1740654.8571428596,501,507,0.0,56728,5,494,506,0,502,-1
1754940.571428574,502,507,0.0,56728,5,494,506,0,502,-1
1769226.2857142882,503,507,0.0,56728,5,494,506,0,502,-1
1783512.0000000026,504,507,0.0,56728,5,494,506,0,502,-1
1797797.7142857169,505,507,0.0,56728,5,494,506,0,502,-1
1812083.4285714312,505,507,0.0,56728,5,494,506,0,502,-1
1826369.1428571455,506,507,0.0,56728,5,494,506,0,502,-1
1840654.8571428598,507,507,0.0,56728,5,494,506,0,502,-1
1854940.5714285742,508,507,0.0,56728,5,494,506,0,502,-1
1869226.2857142885,509,507,0.0,56728,5,494,506,0,502,-1
1883512.0000000028,510,507,0.0,56728,5,494,506,0,502,-1
1897797.714285717,511,507,0.0,56728,5,494,506,0,502,-1
1912083.4285714314,511,507,0.0,56728,5,494,506,0,502,-1
1926369.1428571458,511,507,0.0,56728,5,494,506,0,502,-1
1940654.85714286,512,507,0.0,56728,5,494,506,0,502,-1
1954940.5714285744,513,507,0.0,56728,5,494,506,0,502,-1
1969226.2857142887,514,507,0.0,56728,5,494,506,0,502,-1
1983512.000000003,514,507,0.0,56728,5,494,506,0,502,-1
1997797.7142857173,515,507,0.0,56728,5,494,506,0,502,-1
2012083.4285714317,515,507,0.0,56728,5,494,506,0,502,-1
2026369.142857146,515,507,0.0,56728,5,494,506,0,502,-1
2040654.8571428603,516,507,0.0,56728,5,494,506,0,502,-1
2054940.5714285746,516,506,0.0,56728,5,494,506,0,502,-1
2069226.285714289,516,506,0.0,56728,5,494,506,0,502,-1
2083512.0000000033,517,507,0.0,56728,5,494,506,0,502,-1
2097797.7142857173,517,507,0.0,56728,5,494,506,0,502,-1
2112083.4285714314,517,507,0.0,56728,5,494,506,0,502,-1
2126369.1428571455,516,507,0.0,56728,5,494,506,0,502,-1
2140654.8571428596,516,507,0.0,56728,5,494,506,0,502,-1
2154940.5714285737,516,507,0.0,56728,5,494,506,0,502,-1
2169226.285714288,516,507,0.0,25960,7,516,507,0,506,-1
2183512.000000002,516,507,0.0,25960,7,516,507,0,506,-1
2197797.714285716,516,507,0.0,25960,7,516,507,0,506,-1
2212083.42857143,515,507,0.0,25960,7,516,507,0,506,-1
2226369.142857144,515,507,0.0,25960,7,516,507,0,506,-1
2240654.857142858,515,507,0.0,25960,7,516,507,0,506,-1
2254940.5714285723,515,507,0.0,25960,7,516,507,0,506,-1
2269226.2857142864,515,507,0.0,25960,7,516,507,0,506,-1
2283512.0000000005,514,507,0.0,25960,7,516,507,0,506,-1
2297797.7142857146,514,507,0.0,25960,7,516,507,0,506,-1
2312083.4285714286,514,507,0.0,25960,7,516,507,0,506,-1
2326369.1428571427,514,507,0.0,25960,7,516,507,0,506,-1
2340654.857142857,513,507,0.0,25960,7,516,507,0,506,-1
2354940.571428571,512,507,0.0,25960,7,516,507,0,506,-1
2369226.285714285,511,506,0.0,25960,7,516,507,0,506,-1
2383511.999999999,509,506,0.0,25960,7,516,507,0,506,-1
2397797.714285713,508,507,0.0,25960,7,516,507,0,506,-1
2412083.4285714272,506,507,0.0,25960,7,516,507,0,506,-1
2426369.1428571413,504,507,0.0,25960,7,516,507,0,506,-1
2440654.8571428554,502,507,0.0,25960,7,516,507,0,506,-1
2454940.5714285695,501,507,0.0,25960,7,516,507,0,506,-1
2469226.2857142836,499,507,0.0,25960,7,516,507,0,506,-1
2483511.9999999977,497,507,0.0,25960,7,516,507,0,506,-1
2497797.7142857118,496,507,0.0,25960,7,516,507,0,506,-1
2512083.428571426,494,507,0.0,25960,7,516,507,0,506,-1
2526369.14285714,494,507,0.0,25960,7,516,507,0,506,-1
2540654.857142854,493,507,0.0,25960,7,516,507,0,506,-1
2554940.571428568,491,507,0.0,25960,7,516,507,0,506,-1
2569226.285714282,490,507,0.0,25960,7,516,507,0,506,-1
2583511.9999999963,490,507,0.0,25960,7,516,507,0,506,-1
2597797.7142857104,489,507,0.0,25960,7,516,507,0,506,-1
2612083.4285714244,488,507,0.0,25960,7,516,507,0,506,-1
2626369.1428571385,488,507,0.0,25960,7,516,507,0,506,-1
2640654.8571428526,488,507,0.0,25960,7,516,507,0,506,-1
2654940.5714285667,487,507,0.0,25960,7,516,507,0,506,-1
2669226.285714281,487,507,0.0,25960,7,516,507,0,506,-1
2683511.999999995,489,506,0.0,60720,8,487,507,0,502,-1
2697797.714285709,489,506,0.0,60720,8,487,507,0,502,-1
2712083.428571423,490,506,0.0,60720,8,487,507,0,502,-1
2726369.142857137,490,507,0.0,60720,8,487,507,0,502,-1
2740654.857142851,491,507,0.0,60720,8,487,507,0,502,-1
2754940.5714285653,492,507,0.0,60720,8,487,507,0,502,-1
2769226.2857142794,493,507,0.0,60720,8,487,507,0,502,-1
2783511.9999999935,493,507,0.0,60720,8,487,507,0,502,-1
2797797.7142857076,494,507,0.0,60720,8,487,507,0,502,-1
2812083.4285714217,494,507,0.0,60720,8,487,507,0,502,-1
2826369.1428571357,495,507,0.0,60720,8,487,507,0,502,-1
2840654.85714285,496,507,0.0,60720,8,487,507,0,502,-1
2854940.571428564,496,506,0.0,60720,8,487,507,0,502,-1
2869226.285714278,496,506,0.0,60720,8,487,507,0,502,-1
2883511.999999992,497,506,0.0,60720,8,487,507,0,502,-1
2897797.714285706,498,507,0.0,60720,8,487,507,0,502,-1
2912083.4285714203,499,507,0.0,60720,8,487,507,0,502,-1
2926369.1428571343,500,507,0.0,60720,8,487,507,0,502,-1
2940654.8571428484,500,507,0.0,60720,8,487,507,0,502,-1
2954940.5714285625,500,507,0.0,60720,8,487,507,0,502,-1
2969226.2857142766,501,507,0.0,60720,8,487,507,0,502,-1
2983511.9999999907,501,507,0.0,60720,8,487,507,0,502,-1
2997797.714285705,501,507,0.0,60720,8,487,507,0,502,-1
3012083.428571419,502,507,0.0,60720,8,487,507,0,502,-1
3026369.142857133,502,507,0.0,60720,8,487,507,0,502,-1
3040654.857142847,503,507,0.0,60720,8,487,507,0,502,-1
3054940.571428561,503,507,0.0,60720,8,487,507,0,502,-1
3069226.285714275,504,507,0.0,60720,8,487,507,0,502,-1
3083511.9999999893,504,507,0.0,60720,8,487,507,0,502,-1
3097797.7142857034,504,507,0.0,60720,8,487,507,0,502,-1
3112083.4285714175,505,507,0.0,60720,8,487,507,0,502,-1
3126369.1428571315,505,507,0.0,60720,8,487,507,0,502,-1
3140654.8571428456,505,506,0.0,60720,8,487,507,0,502,-1
3154940.5714285597,505,506,0.0,60720,8,487,507,0,502,-1
3169226.285714274,505,506,0.0,60720,8,487,507,0,502,-1
3183511.999999988,505,506,0.0,60720,8,487,507,0,502,-1
3197797.714285702,505,506,0.0,29960,10,505,506,0,505,-1
3212083.428571416,504,506,0.0,29960,10,505,506,0,505,-1
3226369.14285713,504,506,0.0,29960,10,505,506,0,505,-1
3240654.8571428442,504,506,0.0,29960,10,505,506,0,505,-1
3254940.5714285583,504,506,0.0,29960,10,505,506,0,505,-1
3269226.2857142724,503,506,0.0,29960,10,505,506,0,505,-1
3283511.9999999865,503,506,0.0,29960,10,505,506,0,505,-1
3297797.7142857006,503,506,0.0,29960,10,505,506,0,505,-1
3312083.4285714147,503,506,0.0,29960,10,505,506,0,505,-1
3326369.1428571288,503,506,0.0,29960,10,505,506,0,505,-1
3340654.857142843,503,506,0.0,29960,10,505,506,0,505,-1
3354940.571428557,503,506,0.0,29960,10,505,506,0,505,-1
3369226.285714271,503,506,0.0,29960,10,505,506,0,505,-1
3383511.999999985,503,506,0.0,29960,10,505,506,0,505,-1
3397797.714285699,503,506,0.0,29960,10,505,506,0,505,-1
3412083.4285714133,503,506,0.0,29960,10,505,506,0,505,-1
3426369.1428571274,503,506,0.0,29960,10,505,506,0,505,-1
3440654.8571428414,503,506,0.0,29960,10,505,506,0,505,-1
3454940.5714285555,502,506,0.0,29960,10,505,506,0,505,-1
3469226.2857142696,502,507,0.0,29960,10,505,506,0,505,-1
3483511.9999999837,502,507,0.0,29960,10,505,506,0,505,-1
3497797.714285698,502,507,0.0,29960,10,505,506,0,505,-1
3512083.428571412,502,507,0.0,29960,10,505,506,0,505,-1
3526369.142857126,502,507,0.0,29960,10,505,506,0,505,-1
3540654.85714284,502,507,0.0,29960,10,505,506,0,505,-1
3554940.571428554,502,506,0.0,29960,10,505,506,0,505,-1
3569226.285714268,502,506,0.0,29960,10,505,506,0,505,-1
3583511.9999999823,502,506,0.0,29960,10,505,506,0,505,-1
3597797.7142856964,502,506,0.0,29960,10,505,506,0,505,-1
3612083.4285714105,502,506,0.0,29960,10,505,506,0,505,-1
3626369.1428571246,502,506,0.0,29960,10,505,506,0,505,-1
3640654.8571428386,502,506,0.0,29960,10,505,506,0,505,-1
3654940.5714285527,502,506,0.0,29960,10,505,506,0,505,-1
3669226.285714267,501,506,0.0,29960,10,505,506,0,505,-1
3683511.999999981,501,506,0.0,29960,10,505,506,0,505,-1
3697797.714285695,501,506,0.0,29960,10,505,506,0,505,-1
3712083.428571409,502,506,0.0,64712,11,501,506,0,504,-1
3726369.142857123,502,506,0.0,64712,11,501,506,0,504,-1
3740654.8571428373,502,506,0.0,64712,11,501,506,0,504,-1
3754940.5714285513,502,506,0.0,64712,11,501,506,0,504,-1
3769226.2857142654,502,506,0.0,64712,11,501,506,0,504,-1
3783511.9999999795,502,506,0.0,64712,11,501,506,0,504,-1
3797797.7142856936,502,506,0.0,64712,11,501,506,0,504,-1
3812083.4285714077,503,506,0.0,64712,11,501,506,0,504,-1
3826369.142857122,503,506,0.0,64712,11,501,506,0,504,-1
3840654.857142836,504,506,0.0,64712,11,501,506,0,504,-1
3854940.57142855,504,506,0.0,64712,11,501,506,0,504,-1
3869226.285714264,504,506,0.0,64712,11,501,506,0,504,-1
3883511.999999978,504,507,0.0,64712,11,501,506,0,504,-1
3897797.714285692,504,507,0.0,64712,11,501,506,0,504,-1
3912083.4285714063,505,507,0.0,64712,11,501,506,0,504,-1
3926369.1428571204,505,507,0.0,64712,11,501,506,0,504,-1
3940654.8571428345,506,507,0.0,64712,11,501,506,0,504,-1
3954940.5714285485,506,506,0.0,64712,11,501,506,0,504,-1
3969226.2857142626,506,506,0.0,64712,11,501,506,0,504,-1
3983511.9999999767,506,506,0.0,64712,11,501,506,0,504,-1
3997797.714285691,506,506,0.0,64712,11,501,506,0,504,-1
4012083.428571405,506,506,0.0,64712,11,501,506,0,504,-1
4026369.142857119,507,506,0.0,64712,11,501,506,0,504,-1
4040654.857142833,508,506,0.0,64712,11,501,506,0,504,-1
4054940.571428547,510,507,0.0,64712,11,501,506,0,504,-1
4069226.2857142612,512,507,0.0,64712,11,501,506,0,504,-1
4083511.9999999753,514,507,0.0,64712,11,501,506,0,504,-1
4097797.7142856894,516,507,0.0,64712,11,501,506,0,504,-1
4112083.4285714035,517,507,0.0,64712,11,501,506,0,504,-1
4126369.1428571176,517,507,0.0,64712,11,501,506,0,504,-1
4140654.8571428317,518,507,0.0,64712,11,501,506,0,504,-1
4154940.5714285458,519,507,0.0,64712,11,501,506,0,504,-1
4169226.28571426,520,507,0.0,64712,11,501,506,0,504,-1
4183511.999999974,521,507,0.0,64712,11,501,506,0,504,-1
4197797.7142856885,521,507,0.0,64712,11,501,506,0,504,-1
4212083.428571403,521,507,0.0,64712,11,501,506,0,504,-1
4226369.142857118,527,506,0.0,33944,13,521,507,0,506,-1
4240654.857142832,527,506,0.0,33944,13,521,507,0,506,-1
4254940.571428547,528,506,0.0,33944,13,521,507,0,506,-1
4269226.285714261,527,506,0.0,33944,13,521,507,0,506,-1
4283511.999999976,527,506,0.0,33944,13,521,507,0,506,-1
4297797.71428569,527,506,0.0,33944,13,521,507,0,506,-1
4312083.428571405,527,506,0.0,33944,13,521,507,0,506,-1
4326369.142857119,528,506,0.0,33944,13,521,507,0,506,-1
4340654.857142834,528,506,0.0,33944,13,521,507,0,506,-1
4354940.571428549,527,506,0.0,33944,13,521,507,0,506,-1
4369226.285714263,523,506,0.0,33944,13,521,507,0,506,-1
4383511.999999978,518,506,0.0,33944,13,521,507,0,506,-1
4397797.714285692,511,506,0.0,33944,13,521,507,0,506,-1
4412083.428571407,508,506,0.0,33944,13,521,507,0,506,-1
4426369.142857121,504,506,0.0,33944,13,521,507,0,506,-1
4440654.857142836,501,506,0.0,33944,13,521,507,0,506,-1
4454940.57142855,499,506,0.0,33944,13,521,507,0,506,-1
4469226.285714265,497,506,0.0,33944,13,521,507,0,506,-1
4483511.9999999795,495,506,0.0,33944,13,521,507,0,506,-1
4497797.714285694,494,506,0.0,33944,13,521,507,0,506,-1
4512083.428571409,494,507,0.0,33944,13,521,507,0,506,-1
4526369.142857123,494,507,0.0,33944,13,521,507,0,506,-1
4540654.857142838,494,507,0.0,33944,13,521,507,0,506,-1
4554940.571428552,494,507,0.0,33944,13,521,507,0,506,-1
4569226.285714267,495,507,0.0,33944,13,521,507,0,506,-1
4583511.999999981,494,507,0.0,33944,13,521,507,0,506,-1
4597797.714285696,494,507,0.0,33944,13,521,507,0,506,-1
4612083.4285714105,494,507,0.0,33944,13,521,507,0,506,-1
4626369.142857125,494,506,0.0,33944,13,521,507,0,506,-1
4640654.85714284,495,506,0.0,33944,13,521,507,0,506,-1
4654940.571428554,495,506,0.0,33944,13,521,507,0,506,-1
4669226.285714269,496,506,0.0,33944,13,521,507,0,506,-1
4683511.999999983,496,506,0.0,33944,13,521,507,0,506,-1
4697797.714285698,496,506,0.0,33944,13,521,507,0,506,-1
4712083.428571412,496,506,0.0,33944,13,521,507,0,506,-1
4726369.142857127,496,506,0.0,33944,13,521,507,0,506,-1
4740654.857142841,497,506,0.0,3168,15,496,506,0,502,-1
4754940.571428556,497,506,0.0,3168,15,496,506,0,502,-1
4769226.285714271,498,506,0.0,3168,15,496,506,0,502,-1
4783511.999999985,499,506,0.0,3168,15,496,506,0,502,-1
4797797.7142857,499,507,0.0,3168,15,496,506,0,502,-1
4812083.428571414,500,507,0.0,3168,15,496,506,0,502,-1
4826369.142857129,501,507,0.0,3168,15,496,506,0,502,-1
4840654.857142843,501,507,0.0,3168,15,496,506,0,502,-1
4854940.571428558,501,507,0.0,3168,15,496,506,0,502,-1
4869226.285714272,501,507,0.0,3168,15,496,506,0,502,-1
4883511.999999987,499,507,0.0,3168,15,496,506,0,502,-1
4897797.7142857015,497,507,0.0,3168,15,496,506,0,502,-1
4912083.428571416,492,507,0.0,3168,15,496,506,0,502,-1
4926369.142857131,483,507,0.0,3168,15,496,506,0,502,-1
4940654.857142845,477,506,0.0,3168,15,496,506,0,502,-1
4954940.57142856,471,507,0.0,3168,15,496,506,0,502,-1
4969226.285714274,470,507,0.0,3168,15,496,506,0,502,-1
4983511.999999989,477,507,0.0,3168,15,496,506,0,502,-1
4997797.714285703,494,507,0.0,3168,15,496,506,0,502,-1
5012083.428571418,521,507,0.0,3168,15,496,506,0,502,-1
5026369.1428571325,554,506,0.0,3168,15,496,506,0,502,-1
5040654.857142847,593,506,0.0,3168,15,496,506,0,502,-1
5054940.571428562,636,506,0.0,3168,15,496,506,0,502,-1
5069226.285714276,680,506,0.0,3168,15,496,506,0,502,-1
5083511.999999991,716,506,0.0,3168,15,496,506,0,502,-1
5097797.714285705,737,506,0.0,3168,15,496,506,0,502,-1
5112083.42857142,739,506,0.0,3168,15,496,506,0,502,-1
5126369.142857134,719,506,0.0,3168,15,496,506,0,502,-1
5140654.857142849,682,506,0.0,3168,15,496,506,0,502,-1
5154940.571428563,636,506,0.0,3168,15,496,506,0,502,-1
5169226.285714278,587,506,0.0,3168,15,496,506,0,502,-1
5183511.999999993,543,507,0.0,3168,15,496,506,0,502,-1
5197797.714285707,502,507,0.0,3168,15,496,506,0,502,-1
5212083.428571422,487,507,0.0,3168,15,496,506,0,502,-1
5226369.142857136,475,507,0.0,3168,15,496,506,0,502,-1
5240654.857142851,475,507,0.0,3168,15,496,506,0,502,-1
5254940.571428565,464,507,0.0,37936,16,475,507,0,505,-1
5269226.28571428,465,506,0.0,37936,16,475,507,0,505,-1
5283511.999999994,466,506,0.0,37936,16,475,507,0,505,-1
5297797.714285709,468,506,0.0,37936,16,475,507,0,505,-1
5312083.4285714235,470,507,0.0,37936,16,475,507,0,505,-1
5326369.142857138,470,507,0.0,37936,16,475,507,0,505,-1
5340654.857142853,470,507,0.0,37936,16,475,507,0,505,-1
5354940.571428567,471,507,0.0,37936,16,475,507,0,505,-1
5369226.285714282,471,507,0.0,37936,16,475,507,0,505,-1
5383511.999999996,472,507,0.0,37936,16,475,507,0,505,-1
5397797.714285711,473,507,0.0,37936,16,475,507,0,505,-1
5412083.428571425,473,507,0.0,37936,16,475,507,0,505,-1
5426369.14285714,475,507,0.0,37936,16,475,507,0,505,-1
5440654.8571428545,476,507,0.0,37936,16,475,507,0,505,-1
5454940.571428569,476,507,0.0,37936,16,475,507,0,505,-1
5469226.285714284,477,507,0.0,37936,16,475,507,0,505,-1
5483511.999999998,478,507,0.0,37936,16,475,507,0,505,-1
5497797.714285713,479,507,0.0,37936,16,475,507,0,505,-1
5512083.428571427,480,507,0.0,37936,16,475,507,0,505,-1
5526369.142857142,481,506,0.0,37936,16,475,507,0,505,-1
5540654.857142856,483,506,0.0,37936,16,475,507,0,505,-1
5554940.571428571,484,506,0.0,37936,16,475,507,0,505,-1
5569226.285714285,486,506,0.0,37936,16,475,507,0,505,-1
5583512.0,487,506,0.0,37936,16,475,507,0,505,-1
5597797.714285715,488,507,0.0,37936,16,475,507,0,505,-1
5612083.428571429,489,507,0.0,37936,16,475,507,0,505,-1
5626369.142857144,490,507,0.0,37936,16,475,507,0,505,-1
5640654.857142858,490,506,0.0,37936,16,475,507,0,505,-1
5654940.571428573,491,506,0.0,37936,16,475,507,0,505,-1
5669226.285714287,492,506,0.0,37936,16,475,507,0,505,-1
5683512.000000002,492,506,0.0,37936,16,475,507,0,505,-1
5697797.714285716,493,506,0.0,37936,16,475,507,0,505,-1
5712083.428571431,495,506,0.0,37936,16,475,507,0,505,-1
5726369.1428571455,496,505,0.0,37936,16,475,507,0,505,-1
5740654.85714286,497,505,0.0,37936,16,475,507,0,505,-1
5754940.571428575,497,505,0.0,37936,16,475,507,0,505,-1
5769226.285714289,500,506,0.0,7172,18,497,505,0,504,-1
5783512.000000004,501,506,0.0,7172,18,497,505,0,504,-1
5797797.714285718,502,506,0.0,7172,18,497,505,0,504,-1
5812083.428571433,503,506,0.0,7172,18,497,505,0,504,-1
5826369.142857147,503,506,0.0,7172,18,497,505,0,504,-1
5840654.857142862,504,506,0.0,7172,18,497,505,0,504,-1
