,Subject,Gender,EDA,EDA,EDA,EDA,EDA,EDA,EDA,EDA,EDA,EDA,EDA,EDA,EDA,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,EMG,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ECG,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,ACC,RESP,RESP,RESP,RESP,RESP,RESP,Out
,Subject,Gender,EDA_mean,EDA_std,Phasic_mean,Phasic_std,No.Peaks,Area,Dynamic_Range,Orienting_mag_mean,Orienting_mag_std,orient_time_mean,orient_time_std,recov_time_mean,recov_time_std,MNF,MDF,PeakFrequency,MNP,TTP,SM1,SM2,SM3,FR,PSR,VCF,IEMG,MAV,MAV1,MAV2,SSI,VAR,TM3,TM4,TM5,LOG,RMS,WL,AAC,DASDV,AFB,ZC,MYOP,WAMP,SSC,mean,std,minimum,maximum,slope,Dynamic Range,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_HF,HRV_VHF,HRV_HFn,HRV_LnHF,mean_x,std_x,integral_x,Max freq_x,mean_y,std_y,integral_y,Max freq_y,mean_z,std_z,integral_z,Max freq_z,mean_3D,std 3D,integral 3D,Respiration Rate,Inahaltion Mean,Inahaltion Std,Exhalation Mean,Exhalation Std,RMSSD,Out
0,P1,2,3.6959139488237294,0.030974477140324457,-1.224171813604866e-05,0.0035912104612563327,29.357357357357365,29763.054003459543,0.023834546447033728,0.003813448733003777,0.0037567303277838376,1.1317178163614199,0.8376950454289368,0.4566555054210575,0.3055475808988247,120.93764104738092,110.306519138756,68.26304200542006,1.855114724166425e-06,0.00023930979941745803,0.027001896770138957,1.621570676754558e-07,2.2483161194880845e-12,20.98556561565677,0.33628178759890304,-14889.478147136388,370.6646260754456,0.008825348239891466,0.00689728100580878,0.0052801716855992754,5.558332360146931,0.0001323443977271534,4.955222611568073e-07,4.159398127535235e-07,3.3163880854357545e-08,1.0605921547106962,0.01067572761331739,387.00314591575284,0.009214360617041733,0.00013588622389742482,0.1842800150316286,5067.313493696992,0.2692134079223671,6742.621815149278,1480.4605949159811,32.724057463228206,0.06281732676576611,31.5152635483038,32.97951274943333,1.0581097766158628e-06,1.0465305745861486,819.0384396517989,65.76491325274985,43.57477972762073,43.9273028193681,0.08006103445805174,0.05158129262740994,821.6122818263459,76.65463337783704,0.09219253790489494,108.72794920634922,754.9309676816331,873.3670177559065,23.78298064786487,54.100637603241104,697.1003730778233,929.8846162793402,12.676360103310213,0.0,0.018992513436815506,0.00021863823861520382,0.43669740997874124,-4.256126642369105,0.8521325351815529,0.026319523267211077,35789.25398455425,0.0589300411522633,-0.05412684181715125,0.07087388627813558,4087.018894363729,0.027740740740740708,-0.3760166175539925,0.08220856559601847,16892.935743578928,0.03259259259259251,0.11274249012199396,0.06097214340523387,18246.81351751888,13.287882862863444,1.774547960015507,0.4103050660222211,2.5756037658953526,0.7954791342266755,4.501561214704875,0.0
1,P1,2,3.640928095037903,0.03636131920669086,-2.1085396247482575e-05,0.007852440024808971,32.2930930930931,33921.95451659753,0.03483167659583664,0.0032018618789191647,0.00502198464414455,1.6183722745924507,2.433579372513075,0.6104147720573232,0.8546516358205405,118.3095755719553,128.6909389952153,82.89083672086721,3.192524232767872e-06,0.00041183562602729987,0.04545860515197799,5.841411353121932e-07,1.3247761067122372e-11,43.70695138823277,0.32994129529390354,-14242.80618018,445.32225097007426,0.01060291073738268,0.008373079815753698,0.006908246508086598,6.110812845684951,0.0001454990082069587,5.287805308087775e-07,4.5076692452807334e-07,3.6882883863279766e-08,1.1827222693524395,0.011193727234812793,438.25905181356933,0.010434739328894436,0.00014433052550452636,-0.0138026745117521,4959.142934107792,0.2711835846306398,6744.061777095919,1430.0067284874913,32.96870279406317,0.047223317748137414,32.907313951429,33.19580268192177,5.547696128867445e-07,1.0088332067906232,827.9087491079708,56.40987003382949,33.6682098318164,33.8710256121256,0.06793660773165852,0.03942746535979503,835.9928935269238,65.85820614152202,0.07784515609339372,100.1128931216932,779.0123099418574,881.099039643484,18.082927434740235,49.48978780751033,715.493522763254,910.6660153069536,12.125214011861944,81.32911392405063,0.0049454947285157026,0.00010592695419020186,0.43005540630878614,-5.776941044642446,0.8726925323315081,0.02108059496250426,36656.15409207877,0.1178600823045267,-0.04992713286272584,0.031755755515912934,3769.9065473040514,0.027740740740740708,-0.385160588082175,0.046788942338819944,17303.73808412067,0.03259259259259251,0.11201920849154105,0.034269871611119336,18130.00556846988,12.57671356490962,2.929831471741849,0.687698279435232,1.983866951325724,0.31466450422314807,4.679153128009252,0.0
2,P1,2,3.794145710611637,0.05141987281650119,0.00012211756786919276,0.008973329235461682,26.42162162162163,24329.53911791176,0.06057189789282027,0.003517784992830471,0.008100877232413681,0.9074611261179639,1.4931447521057015,0.53473602897375,0.97836407474942,127.61270554665488,110.306519138756,63.38711043360434,1.248701035246296e-06,0.00016108243354673906,0.01917848932115374,6.725822114885176e-08,6.391197551553715e-13,15.84314960661806,0.33009025955025656,-16581.346585692503,314.79649346123915,0.007495154606219957,0.005712253662614566,0.0038129483565594543,5.478755538030923,0.00013044966637375263,5.072268518066415e-07,4.257774750421923e-07,3.43961074806249e-08,0.977522909240464,0.01059903166992669,340.2145878950343,0.00810034733083413,0.00013601982248552486,-0.2124635209497286,5132.533978155186,0.2682084855745233,6541.027142619454,1518.517225593471,33.119565239712955,0.053361681230730214,33.05882964156508,33.355669153761056,6.955817425465473e-07,1.0090456447773868,858.0495670264767,88.1132924062612,64.36332575942752,64.93273633710717,0.10239064604243155,0.07272561558287634,835.9928935269238,92.84927423230997,0.10974890859068676,151.50615873015866,758.3711594330937,1019.2210669988448,41.63278641951821,69.93241333597244,634.563664147359,997.8888966431714,11.849640966137809,264.31962025316454,0.010694040795656305,0.0005783811450799102,0.40951841363428093,-4.905289182731909,0.782084756405496,0.009049474463105826,32847.27296380137,0.0589300411522633,-0.050382471088680145,0.021682520477817224,3804.2883044937207,0.055481481481481416,-0.3881879933697181,0.03228531552980203,17439.747400211316,0.06518518518518512,0.11106071332272935,0.020525736185358325,17974.626273818074,19.103372573974536,1.8408735511983885,0.3988126446244596,1.372731602063593,0.12984122595129236,3.0732759844899618,0.0
3,P1,2,3.938231467083499,0.010032266597434418,-8.562546260871644e-06,0.0012913617724268117,26.42162162162163,36768.48778589867,0.0061490362813802065,0.0007796777288947157,0.001107654942993911,1.5765202874598037,2.374256328170389,0.6817129092538232,0.9769988352485204,118.17799632297566,98.05023923444976,63.38711043360434,1.3625368693855587e-06,0.00017576725615064262,0.019379692962495438,9.260049847192125e-08,1.2150384854574536e-12,17.629770970673018,0.36652073271153984,-14218.740623435371,319.1278711521325,0.007598282646479257,0.005681972290082466,0.0035862954851593513,5.631845177564522,0.0001340947445787541,5.27756277523549e-07,4.467879708475055e-07,3.6563491575434455e-08,0.9837236685759728,0.01074609268797039,343.6857926539517,0.008182995063189329,0.00013916550053372543,0.3714802977004754,5505.563334385587,0.2703637795573988,6501.428189086811,1557.727087503612,33.304767625050026,0.043669738902360304,33.219815062334646,33.47791998516757,5.936300698413742e-07,1.0078360430070648,831.3863136106746,50.72658386448942,51.880415727549234,52.31258141942893,0.06083646571245123,0.06050090658819314,851.3322126742066,56.14142162883833,0.06516413302870402,64.76145608465605,798.888973394741,859.3087961421295,20.343293364082765,58.91641405655988,667.6713335811341,956.4949868564914,12.125214011861944,203.3227848101266,0.060630382035931525,0.0029348785067955514,0.41294640196169263,-2.944199341992624,0.6981350878720961,0.01983782734072566,29321.417671325224,0.0589300411522633,-0.053898454731569345,0.020753402674333826,4069.773802969794,0.027740740740740708,-0.3843732670490675,0.030330192186823927,17268.36687178337,0.09777777777777784,0.11101686987965985,0.025680479919359928,17967.530429750852,15.969493790639437,2.488659937386899,0.6743183787229879,1.4548901019377225,0.08482727190221657,3.7412540191190153,0.0
4,P1,2,3.859945558177993,0.007980348430694515,-1.5615149408946365e-05,0.0018128038984804166,20.550150150150152,33818.26292602307,0.008464045038693909,0.0010619477801253215,0.001299170521728813,2.052659109372568,2.343901574976104,0.7339349104691774,0.4308337628315507,119.1388030379658,104.17837918660288,68.26304200542006,1.6739805165072946e-06,0.00021594348662945235,0.024003006259055947,1.3676740335592986e-07,2.0957454340268003e-12,17.928523346948264,0.36815204835923204,-14450.044599468612,345.71014333365423,0.008231193888896463,0.00606045087430217,0.0038587493490370548,5.838397627758046,0.00013901277715555607,5.442882990080781e-07,4.7045789649367413e-07,3.8709129342019494e-08,1.0226494528802688,0.010941379035223292,371.3141553029794,0.008840813221499431,0.00014352979782582622,-0.0523790866654879,5477.725322726602,0.2714215925551291,6672.78366073716,1548.2129298342395,33.469613955350134,0.05115131827433731,33.390270213737736,33.74122946819698,7.358796602819835e-07,1.0105774402879726,757.8150401008502,42.62140257781037,34.02948012753017,33.76767741506556,0.05607841722751253,0.04353648873922833,782.3052765114334,19.433569025367206,0.02454712250968151,26.14223915343917,762.5758382404343,745.4372010705343,4.059432689431481,25.394176834174395,693.4217431407371,1033.3693907460397,5.401231696193047,101.6613924050633,0.05136677996753302,0.0008178608851766143,0.43371553249261885,-3.1315981495081897,0.6718697280446506,0.00999595390964023,28218.2821905753,0.1178600823045267,-0.04912363177139664,0.02464193312935013,3709.235648510472,0.055481481481481416,-0.39312782311855893,0.04424333580691104,17661.674364700866,0.06518518518518512,0.10896562307890634,0.024570339660918327,17635.546296605877,19.911644255523985,1.6750595732411824,0.4237921223287357,1.36308420245716,0.08207622032457587,2.9424195828839186,0.0
5,P1,2,3.871482377483586,0.006202920021009711,-3.361836180446313e-06,0.0003699099547550034,26.42162162162163,32072.607597256905,0.0023492188104135025,0.00042864831066330867,0.0003891312127439039,1.584736323006367,1.026865238483221,0.6732538082305096,0.3546626028361074,120.53523152272696,104.17837918660288,68.26304200542006,1.5496653624623443e-06,0.00019990683175754846,0.022480912708938146,1.1732344125685621e-07,1.673320523881395e-12,17.19654295322495,0.36863117313315324,-14791.293360134312,319.682015525376,0.007611476560127957,0.005626259894866165,0.0035188950068841497,5.969416977963234,0.00014213235976955735,5.688022350321668e-07,4.984238175441121e-07,4.1640687484939926e-08,0.9845198092163958,0.011063465521085693,346.968806956287,0.00826116207038773,0.00014745919891422695,-0.0455688507461647,5393.415915987961,0.269147294610009,6417.910396181597,1543.311697095472,33.51221094346862,0.044242602790006406,33.5039069813398,33.66599818733143,-1.5987579156772468e-07,1.0049042215139512,819.7925919537771,50.75346225424264,31.575258868744815,31.565388516572256,0.061729522124187926,0.037342572777685525,841.7451382071548,60.459992523364505,0.07097603835753023,66.5438814814815,784.7459628609586,826.271975349753,17.681084602857116,52.998587577989895,722.8507826374262,906.2309535440946,7.08616403290633,101.6613924050633,0.028844662334388014,4.744693522292666e-05,0.44351958868766467,-3.78382191893581,0.6670621665220242,0.011131612245351034,28016.36636964848,0.0589300411522633,-0.05032679231317904,0.01780343354926792,3800.08410192346,0.055481481481481416,-0.3914594960316642,0.03715412591432153,17586.723043502578,0.06518518518518512,0.10935143861890854,0.020862932673110124,17697.98863048518,19.722941414211547,1.5958749388697808,0.262901178752476,1.4856995393905217,0.25494688280910277,2.966126619582737,0.0
6,P1,2,3.8702217398044447,0.024493542580697445,6.906115768298835e-06,0.001542114518352814,32.2930930930931,33525.02876253365,0.006751393891962108,0.0006560082745129132,0.0009136174073438091,1.7371313338564185,2.5798807745410954,0.6482335451388257,1.368194725142316,123.03815830880242,104.17837918660288,63.38711043360434,1.3337876991548463e-06,0.0001720586131909417,0.01975097487520134,8.222958309511158e-08,9.300933628124336e-13,16.956967924119187,0.35280297257546356,-15413.099277941068,317.505614805988,0.0075596574953806575,0.005504969895557963,0.0032174695045492454,5.328188777143545,0.00012686465813815118,4.763813796342425e-07,3.944977293704193e-07,3.104432907985812e-08,0.981396667963551,0.01045237614797019,346.2448697195339,0.00824392546951263,0.00013131609138132398,-0.0886111636586009,5354.442699665382,0.2693456345470833,6480.548740860507,1545.9064673689372,33.504955306570494,0.04466588140033151,33.390270213737736,33.769441198521555,3.5955099492625495e-07,1.0114224047029288,810.6433253450649,49.02120793967404,24.995470955366255,25.21005268700531,0.06029557316799293,0.029894604942945022,821.6122818263459,66.93784886515354,0.08050615986061255,84.96227724867717,764.4870558801348,862.8233515455737,19.458802348253084,56.3548308367095,687.9037982351078,824.9214878916882,10.141088082648167,142.3259493670886,0.014303295909200008,0.00021264421042250373,0.43442526834170375,-4.576611660875074,0.7762741826551702,0.011716294721295433,32603.230997134666,0.1178600823045267,-0.04581936030034324,0.013195426252617513,3459.736149169219,0.13870370370370372,-0.3953952859540924,0.028283222126982623,17763.542479548527,0.06518518518518512,0.10927999588613704,0.01750564521215012,17686.42597810226,14.947306002284682,1.899077641420104,0.5752196882289848,2.0667997624585857,0.5996047072431542,4.204697356281471,0.0
7,P1,2,3.912308879031415,0.014538112611938526,-7.893871215946918e-05,0.0021462801208545195,26.42162162162163,37707.35887381541,0.00995175496257531,0.0015685069689049317,0.0014383147345700144,1.7152343542709545,2.113636763230908,0.6764259711142523,0.9170477991906796,122.31661300311376,104.17837918660288,68.26304200542006,1.421429024085693e-06,0.00018336434410694445,0.02092534527592674,9.254958464405745e-08,1.052337387224056e-12,17.63859647897298,0.35222326429551476,-15232.575003559492,335.79640313798234,0.007995152455666161,0.005832367398534268,0.0038146879347389544,5.618211637455002,0.00013377012875195396,5.226642430100171e-07,4.431273655021774e-07,3.6159649644804623e-08,1.0079553380994777,0.01073307776528039,357.1030030180154,0.00850245245280983,0.0001389761099685254,0.0229441973192518,5180.256283856304,0.2698084277335905,6613.025239951534,1515.3458397036802,33.60487850824055,0.04900967654056811,33.541785903873816,33.82586465917071,4.907826141522346e-07,1.0085358803040092,920.5361636121298,85.11667433731566,75.90761880620445,76.69409441703712,0.09219450194754863,0.07994767147395246,902.1437073495822,86.37141789052066,0.09460598402597774,130.11705396825406,828.7039685740662,1010.0832229498898,39.78244035642851,69.99269989919311,752.2798221341154,1102.8520250308231,14.6972291052872,40.66455696202532,0.03773839945450711,0.0010655514080467187,0.42560164488912045,-3.4800663829066827,0.7328781221462497,0.012964517823713138,30780.61236991379,0.0589300411522633,-0.04476970230146364,0.02398807995595503,3380.478392203961,0.027740740740740708,-0.3974376737544471,0.038680097250244835,17855.298865474502,0.03259259259259251,0.10812352932254014,0.024880377409464728,17499.25759373924,18.50812255898837,1.7154824984797294,0.5058234549874712,1.5187911573953792,0.4117206601158625,3.285691676764322,0.0
8,P1,2,3.969759025375271,0.006861767872569012,-2.1742173248923657e-05,0.0016075509419962144,26.42162162162163,31741.52286731141,0.010497170494638712,0.0015967361933620324,0.0016391642070992165,2.1400033920283,2.3219777862496644,0.6149464333198126,0.4168824647445156,124.67862290956742,104.17837918660288,63.38711043360434,1.2545350271161586e-06,0.00016183501849793925,0.018825078471837037,7.00402771122832e-08,7.437504053745973e-13,16.835402138071384,0.34537941332686534,-15827.339787945204,299.20602430425583,0.007123952959625054,0.005349659324250662,0.0033469377780720477,5.250453888920722,0.00012501378339775044,4.782101888250499e-07,3.910392162729172e-07,3.112566433575027e-08,0.9555255149604964,0.010375849239906887,328.29489532786056,0.007816545126853728,0.00013056618334722386,-0.0346577309752482,5289.222215207188,0.2668729966648888,6375.43151875567,1519.958764634285,33.70687494122159,0.044020162508787604,33.64595294084236,33.86348029960349,4.233747826758937e-07,1.006531535999526,915.011440493636,109.5892640278092,91.07282782757127,91.98587103810682,0.11941880382787255,0.09649917564602127,883.9282658621831,75.57499065420562,0.08448611941148534,110.51037460317468,814.1787145123436,977.0464021575132,38.81213693310098,65.75646602995558,748.6011921970293,1308.3432200432687,11.298494874689537,142.3259493670886,0.05012544831385312,0.00393821458266467,0.39536753723193413,-3.159247014312113,0.7866690366513268,0.01401070765337004,33039.81105298424,0.1178600823045267,-0.04705953232990224,0.013136698585705413,3553.3792723758484,0.027740740740740708,-0.3931513292948861,0.027717271602622325,17662.730404002676,0.03259259259259251,0.10988658321372316,0.01863529762340662,17784.599132133,18.62622361451518,1.6067036068180067,0.2387923258130513,1.7401626709451177,0.6279991017511241,3.3231083314682115,0.0
